Year,City,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over
2014,Mountain View,79374,5761,7.3,4561,5.7,4194,5.3,2901,3.7,4280,5.4,17028,21.5,12050,15.2,13375,16.9,3575,4.5,3328,4.2,4960,6.2,2088,2.6,1273,1.6
2014,Murrieta,108371,7684,7.1,9734,9.0,8814,8.1,8673,8.0,8028,7.4,13979,12.9,15950,14.7,14629,13.5,5910,5.5,4327,4.0,4897,4.5,4314,4.0,1432,1.3
2014,Napa,80009,4631,5.8,3905,4.9,6277,7.8,5291,6.6,5782,7.2,10614,13.3,10346,12.9,11485,14.4,4957,6.2,5588,7.0,6218,7.8,2786,3.5,2129,2.7
2014,Newport Beach,87242,2759,3.2,4968,5.7,5484,6.3,3977,4.6,4909,5.6,9460,10.8,9273,10.6,15130,17.3,7280,8.3,5502,6.3,11203,12.8,4154,4.8,3143,3.6
2014,Norwalk,107111,5724,5.3,5845,5.5,6263,5.8,7487,7.0,10348,9.7,15275,14.3,15078,14.1,16785,15.7,6960,6.5,5765,5.4,6408,6.0,3625,3.4,1548,1.4
2014,Oakland,413782,27973,6.8,23934,5.8,22504,5.4,21367,5.2,26318,6.4,75662,18.3,64003,15.5,54169,13.1,25778,6.2,23023,5.6,28251,6.8,14877,3.6,5923,1.4
2014,Oceanside,174552,12432,7.1,10241,5.9,9541,5.5,9737,5.6,13449,7.7,24761,14.2,25616,14.7,20339,11.7,12161,7.0,8593,4.9,13578,7.8,10713,6.1,3391,1.9
2014,Ontario,169085,11651,6.9,12553,7.4,12441,7.4,15304,9.1,15818,9.4,25275,14.9,23815,14.1,22645,13.4,9589,5.7,6662,3.9,7775,4.6,3849,2.3,1708,1.0
2014,Orange,139826,9369,6.7,6654,4.8,10908,7.8,13131,9.4,12613,9.0,20685,14.8,18700,13.4,18023,12.9,8926,6.4,6118,4.4,8559,6.1,4373,3.1,1767,1.3
2014,Oxnard,205434,17391,8.5,16437,8.0,15425,7.5,14169,6.9,18404,9.0,31926,15.5,28331,13.8,25666,12.5,10175,5.0,8372,4.1,11539,5.6,5182,2.5,2417,1.2
2014,Palmdale,158274,12209,7.7,13372,8.4,13299,8.4,13774,8.7,12716,8.0,20853,13.2,20222,12.8,21611,13.7,10090,6.4,7568,4.8,7411,4.7,4399,2.8,750,0.5
2014,Palo Alto,66968,2562,3.8,4849,7.2,4956,7.4,3417,5.1,2858,4.3,8607,12.9,10243,15.3,9936,14.8,4349,6.5,3292,4.9,6195,9.3,3819,5.7,1885,2.8
2014,Pasadena,140860,10589,7.5,6407,4.5,5862,4.2,7401,5.3,9429,6.7,26065,18.5,21799,15.5,18192,12.9,8514,6.0,7413,5.3,10237,7.3,6461,4.6,2491,1.8
2014,Perris,73751,5278,7.2,6209,8.4,6564,8.9,6496,8.8,8514,11.5,10179,13.8,10437,14.2,8998,12.2,4408,6.0,2122,2.9,3409,4.6,1071,1.5,66,0.1
2014,Pittsburg,68122,5234,7.7,5351,7.9,3965,5.8,4241,6.2,5696,8.4,9680,14.2,9875,14.5,8549,12.5,4697,6.9,3353,4.9,4516,6.6,1868,2.7,1097,1.6
2014,Pleasanton,77676,4519,5.8,5418,7.0,6309,8.1,5592,7.2,3498,4.5,7621,9.8,10611,13.7,14769,19.0,5246,6.8,3726,4.8,5714,7.4,3555,4.6,1098,1.4
2014,Pomona,153381,11111,7.2,12878,8.4,11730,7.6,13194,8.6,14377,9.4,21952,14.3,20443,13.3,18284,11.9,8850,5.8,6404,4.2,7138,4.7,5141,3.4,1879,1.2
2014,Rancho Cordova,69727,4143,5.9,4429,6.4,5493,7.9,3859,5.5,6344,9.1,10532,15.1,9961,14.3,8943,12.8,4219,6.1,3509,5.0,5049,7.2,2362,3.4,884,1.3
2014,Rancho Cucamonga,174302,9546,5.5,11884,6.8,11204,6.4,12007,6.9,12011,6.9,25746,14.8,25641,14.7,26652,15.3,13123,7.5,9100,5.2,11581,6.6,3935,2.3,1872,1.1
2014,Redding,91588,5341,5.8,6476,7.1,5457,6.0,6512,7.1,6696,7.3,12159,13.3,10540,11.5,10538,11.5,4928,5.4,6179,6.7,8990,9.8,4837,5.3,2935,3.2
2014,Redlands,70618,4809,6.8,4796,6.8,5252,7.4,6534,9.3,6565,9.3,10161,14.4,8485,12.0,7805,11.1,4002,5.7,3341,4.7,4860,6.9,2985,4.2,1023,1.4
2014,Redondo Beach,68146,4184,6.1,4604,6.8,3306,4.9,3350,4.9,3634,5.3,11405,16.7,12204,17.9,9972,14.6,4525,6.6,3612,5.3,4515,6.6,1888,2.8,947,1.4
2014,Redwood City,82868,5735,6.9,5227,6.3,5491,6.6,4694,5.7,4327,5.2,12699,15.3,13418,16.2,11866,14.3,4440,5.4,4562,5.5,6529,7.9,2593,3.1,1287,1.6
2014,Rialto,102740,8316,8.1,7576,7.4,8363,8.1,9577,9.3,10260,10.0,14993,14.6,14071,13.7,11749,11.4,5018,4.9,4182,4.1,5218,5.1,2282,2.2,1135,1.1
2014,Richmond,108562,7030,6.5,6938,6.4,7477,6.9,5547,5.1,8557,7.9,16417,15.1,15014,13.8,15289,14.1,6591,6.1,7335,6.8,7336,6.8,3707,3.4,1324,1.2
2014,Riverside,319519,23089,7.2,22407,7.0,22033,6.9,26959,8.4,33152,10.4,49080,15.4,39789,12.5,38587,12.1,17666,5.5,16413,5.1,16676,5.2,9124,2.9,4544,1.4
2014,Roseville,128593,7415,5.8,9349,7.3,9333,7.3,9264,7.2,6801,5.3,12919,10.0,18790,14.6,18573,14.4,8664,6.7,5740,4.5,12065,9.4,6189,4.8,3491,2.7
2014,Sacramento,485193,34097,7.0,34497,7.1,31657,6.5,32351,6.7,37511,7.7,84013,17.3,64213,13.2,58605,12.1,25078,5.2,26746,5.5,32176,6.6,16573,3.4,7676,1.6
2014,Salinas,156678,13242,8.5,13075,8.3,13483,8.6,12681,8.1,12154,7.8,24001,15.3,22287,14.2,18215,11.6,7191,4.6,7891,5.0,6556,4.2,4063,2.6,1839,1.2
2014,San Bernardino,215227,17544,8.2,21131,9.8,20040,9.3,18331,8.5,19385,9.0,32692,15.2,26801,12.5,21616,10.0,11690,5.4,7877,3.7,11264,5.2,4802,2.2,2054,1.0
2014,San Buenaventura (Ventura),109478,6275,5.7,6117,5.6,6187,5.7,6095,5.6,7277,6.6,15056,13.8,12717,11.6,16290,14.9,8129,7.4,7879,7.2,8488,7.8,5846,5.3,3122,2.9
2014,San Clemente,65342,1358,2.1,3100,4.7,4418,6.8,6945,10.6,3433,5.3,5072,7.8,8239,12.6,12472,19.1,4393,6.7,3780,5.8,6497,9.9,3627,5.6,2008,3.1
2014,San Diego,1381083,85869,6.2,78608,5.7,72083,5.2,86700,6.3,123930,9.0,257209,18.6,184942,13.4,180888,13.1,81484,5.9,71481,5.2,88354,6.4,47783,3.5,21752,1.6
2014,San Francisco,852469,39307,4.6,30929,3.6,27900,3.3,31387,3.7,51050,6.0,192923,22.6,136412,16.0,116440,13.7,51327,6.0,51888,6.1,65073,7.6,39129,4.6,18704,2.2
2014,San Jose,1015796,64529,6.4,65635,6.5,67732,6.7,60025,5.9,73092,7.2,153690,15.1,152961,15.1,147901,14.6,60382,5.9,50994,5.0,68796,6.8,36337,3.6,13722,1.4
2014,San Leandro,89347,4300,4.8,5072,5.7,4879,5.5,4855,5.4,6911,7.7,13730,15.4,11819,13.2,13300,14.9,5557,6.2,6149,6.9,6910,7.7,3090,3.5,2775,3.1
2014,San Marcos,92910,7203,7.8,7584,8.2,6485,7.0,6102,6.6,7493,8.1,13952,15.0,13272,14.3,11348,12.2,4239,4.6,4079,4.4,6654,7.2,3269,3.5,1230,1.3
2014,San Mateo,102885,6883,6.7,6495,6.3,4828,4.7,4073,4.0,4796,4.7,15956,15.5,15781,15.3,14328,13.9,7245,7.0,6144,6.0,8321,8.1,5851,5.7,2184,2.1
2014,San Ramon,75319,5179,6.9,8513,11.3,6845,9.1,4693,6.2,3431,4.6,8366,11.1,13340,17.7,11857,15.7,2833,3.8,2438,3.2,4781,6.3,2647,3.5,396,0.5
2014,Santa Ana,334924,25958,7.8,26664,8.0,25435,7.6,25403,7.6,30215,9.0,52737,15.7,47681,14.2,43037,12.8,17839,5.3,12188,3.6,16621,5.0,7409,2.2,3737,1.1
2014,Santa Barbara,91208,5503,6.0,4475,4.9,4348,4.8,5301,5.8,9801,10.7,13527,14.8,10546,11.6,12036,13.2,4941,5.4,5228,5.7,8361,9.2,4013,4.4,3128,3.4
2014,Santa Clara,122198,9148,7.5,5065,4.1,5780,4.7,9287,7.6,9625,7.9,23589,19.3,17555,14.4,15070,12.3,6249,5.1,5927,4.9,8096,6.6,4516,3.7,2291,1.9
2014,Santa Clarita,181559,11140,6.1,13326,7.3,15616,8.6,15432,8.5,10604,5.8,20677,11.4,24254,13.4,28791,15.9,12514,6.9,8525,4.7,12257,6.8,5572,3.1,2851,1.6
2014,Santa Maria,103414,10902,10.5,8256,8.0,9403,9.1,8133,7.9,7737,7.5,17316,16.7,14288,13.8,10492,10.1,3813,3.7,3815,3.7,4821,4.7,2812,2.7,1626,1.6
2014,Santa Monica,92989,3478,3.7,3159,3.4,3453,3.7,3548,3.8,4632,5.0,20004,21.5,13085,14.1,14046,15.1,5761,6.2,5658,6.1,8837,9.5,4867,5.2,2461,2.6
2014,Santa Rosa,174166,10413,6.0,13086,7.5,11352,6.5,11066,6.4,9394,5.4,26398,15.2,23273,13.4,22195,12.7,11448,6.6,10214,5.9,14945,8.6,6123,3.5,4259,2.4
2014,Simi Valley,126873,5909,4.7,7349,5.8,9187,7.2,8370,6.6,9009,7.1,14381,11.3,18970,15.0,19008,15.0,10162,8.0,6969,5.5,10851,8.6,4409,3.5,2299,1.8
2014,South Gate,96299,6864,7.1,8412,8.7,6567,6.8,6843,7.1,8775,9.1,16896,17.5,11547,12.0,12214,12.7,4843,5.0,4965,5.2,5262,5.5,1968,2.0,1143,1.2
2014,South San Francisco,67011,2633,3.9,2291,3.4,2947,4.4,3275,4.9,5346,8.0,11692,17.4,9471,14.1,9285,13.9,4817,7.2,5621,8.4,4944,7.4,3514,5.2,1175,1.8
2014,Stockton,302405,23358,7.7,23484,7.8,24087,8.0,23337,7.7,22986,7.6,44484,14.7,35945,11.9,37225,12.3,17459,5.8,15820,5.2,19668,6.5,9913,3.3,4639,1.5
2014,Sunnyvale,149984,14944,10.0,11125,7.4,8781,5.9,5047,3.4,5757,3.8,31970,21.3,27076,18.1,15872,10.6,7277,4.9,5548,3.7,9179,6.1,5313,3.5,2095,1.4
2014,Temecula,109446,7157,6.5,7804,7.1,8425,7.7,9173,8.4,6378,5.8,14664,13.4,14513,13.3,18056,16.5,6031,5.5,4806,4.4,7560,6.9,3788,3.5,1091,1.0
2014,Thousand Oaks,129344,6083,4.7,7232,5.6,8294,6.4,10582,8.2,6935,5.4,13841,10.7,15203,11.8,20104,15.5,9864,7.6,9135,7.1,12695,9.8,5617,4.3,3759,2.9
2014,Torrance,148483,8476,5.7,8354,5.6,8660,5.8,9647,6.5,8394,5.7,17264,11.6,18964,12.8,22768,15.3,12334,8.3,8523,5.7,12356,8.3,7739,5.2,5004,3.4
2014,Tracy,85835,6140,7.2,6912,8.1,9140,10.6,7831,9.1,6153,7.2,10994,12.8,13849,16.1,10161,11.8,4814,5.6,4025,4.7,3344,3.9,1944,2.3,528,0.6
2014,Turlock,71246,4669,6.6,6046,8.5,4811,6.8,4891,6.9,6488,9.1,10289,14.4,9417,13.2,8348,11.7,3635,5.1,3300,4.6,5142,7.2,2705,3.8,1505,2.1
2014,Tustin,80617,5639,7.0,3339,4.1,5843,7.2,5371,6.7,4992,6.2,13260,16.4,14875,18.5,10536,13.1,4941,6.1,4155,5.2,4319,5.4,2503,3.1,844,1.0
2014,Union City,73608,4645,6.3,3662,5.0,4029,5.5,3677,5.0,3843,5.2,12402,16.8,10516,14.3,10161,13.8,5669,7.7,3176,4.3,7087,9.6,2948,4.0,1793,2.4
2014,Upland,76039,4568,6.0,5164,6.8,5313,7.0,4270,5.6,5022,6.6,11324,14.9,10105,13.3,9165,12.1,6160,8.1,3507,4.6,6146,8.1,3981,5.2,1314,1.7
2014,Vacaville,95863,5547,5.8,5725,6.0,7483,7.8,6371,6.6,6548,6.8,14189,14.8,12336,12.9,14056,14.7,6921,7.2,5954,6.2,5993,6.3,3682,3.8,1058,1.1
2014,Vallejo,120210,7452,6.2,7426,6.2,6675,5.6,7169,6.0,10619,8.8,16948,14.1,14000,11.6,14383,12.0,8259,6.9,10350,8.6,10344,8.6,4783,4.0,1802,1.5
2014,Victorville,121911,10968,9.0,11534,9.5,10861,8.9,10927,9.0,9489,7.8,18485,15.2,15945,13.1,12460,10.2,5023,4.1,6134,5.0,7136,5.9,2361,1.9,588,0.5
2014,Visalia,129280,10923,8.4,9500,7.3,12155,9.4,11506,8.9,8926,6.9,14736,11.4,17210,13.3,15680,12.1,6265,4.8,6076,4.7,9496,7.3,4341,3.4,2466,1.9
2014,Vista,98086,6144,6.3,7189,7.3,7012,7.1,5760,5.9,10612,10.8,18408,18.8,13597,13.9,12644,12.9,4761,4.9,4044,4.1,4374,4.5,2624,2.7,917,0.9
2014,Walnut Creek,67664,3372,5.0,2453,3.6,3163,4.7,3212,4.7,2942,4.3,6908,10.2,7963,11.8,10112,14.9,3998,5.9,3750,5.5,8769,13.0,6722,9.9,4300,6.4
2014,West Covina,108445,6426,5.9,6708,6.2,8016,7.4,7093,6.5,7241,6.7,14050,13.0,15357,14.2,13444,12.4,7690,7.1,6990,6.4,9510,8.8,3874,3.6,2046,1.9
2014,Westminster,92062,3609,3.9,3827,4.2,4443,4.8,6043,6.6,6712,7.3,12711,13.8,10826,11.8,14173,15.4,7176,7.8,6154,6.7,9005,9.8,5495,6.0,1888,2.1
2014,Whittier,87348,5220,6.0,7142,8.2,5372,6.2,7570,8.7,6729,7.7,11074,12.7,13376,15.3,11378,13.0,4819,5.5,3672,4.2,6046,6.9,3619,4.1,1331,1.5
2014,Yorba Linda,67824,4398,6.5,5150,7.6,5461,8.1,3072,4.5,4330,6.4,6856,10.1,9400,13.9,9935,14.6,5226,7.7,3798,5.6,6812,10.0,2479,3.7,907,1.3
2014,Yuba City,65775,4370,6.6,5506,8.4,3016,4.6,6261,9.5,4097,6.2,9836,15.0,9159,13.9,8383,12.7,3324,5.1,3233,4.9,4917,7.5,2961,4.5,712,1.1
